ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Stance on Sara
25-100,3/24/2023 16:26:22,https://twitter.com/LetThereBeRein/status/1524691986766516224,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@LetThereBeRein,?,"Me, myself, and I
 ??????",Anonymous,06/20,159,54,N/A,Tangina 2 years mandatory military service tapos k-14?? PUTANGINA NYO????????????????????,N/A,Text,12/05/2022 18:04,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-101,3/28/2023 17:05:23,https://twitter.com/shrjein/status/1529086861964062720,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@shrjein,Sharry #NoToMandatoryROTC,"“Ang kadilima’y hindi kailanman mag tatagal...” | Anakbayan Morayta | SERVE THE PEOPLE, JOIN: @ABMorayta! ?",Anonymous,10/16,526,248,PILIPINAS.,"WALDJALDNAKXNSKSSJSLJSAK inis mas naniwala pa sa unverified na balita na may pa-free educ prog daw itong si bongbong kaysa sa k-14 nila ni sara duterte. Kasuka talaga tong mga fake news peddlers na to, nakakabwiset.",N/A,Text,24/05/2022 21:08,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
25-102,3/28/2023 17:05:22,https://twitter.com/JuanMiguelAtal/status/1525253883907346432,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@JuanMiguelAtal,Juan Miguel Atal,"Social Activist in Music, Youth Activist for Human Rights & your future Lawyer & Politician!
 Law Student of International Law Micromasters (Int. Law & Humanity)",Identified,05/22,21,0,N/A,"Sara Duterte (also BBM), dapat sa debates and rallies, nilapag niyo na lahat ng plano niyo, sunod after ng election, ngayon kayo maglalapag ng K-14, wala naman kayo binanggit na K-14 before election, ano yan, suprise? Wow! https://t.co/V6YXPBNfIn

{Alt-text image: Picture of Imelda Marcos}",N/A,"Text, Image",13/05/2022 07:17,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-103,3/28/2023 17:05:20,https://twitter.com/AttyGrizz/status/1524957344349978624,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@AttyGrizz,????,N/A,Anonymous,10/14,220,128,"Quezon City, Philippines","Sa mga magulang at estudyante na binoto si Sara Duterte at parang pinagsisishan na ang K-14, DASARB. Sa totoo lang naman ay yang ROTC LANG naman ang plataporma niya tapos palakpakan pa kayo kesyo for exercise raw at discipline. Tinanong niyo ba siya kung paano? Wahaha.",N/A,Text,13/05/2022 11:38,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No bio,Anti-Sara
25-104,3/28/2023 17:05:18,https://twitter.com/jenvxnzs/status/1524938328503570432,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@jenvxnzs,lei #BBMSARA ????,"tiktok:jungluto_
 BBM SARA",Anonymous,05/22,5,0,N/A,What vp inday sara duterte changing the k-12 into k-14 like wth? Were suffering just to study at nahihirapan na din kami tapos dadagdagan mo pa? Pano naman yung mga collage? Uulit sila?? Ano na,N/A,Text,13/05/2022 10:23,N/A,Emotional,0,2,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Pro-Sara
25-105,3/28/2023 17:05:17,https://twitter.com/wasfrancooayt/status/1524744054944108550,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@wasfrancooayt,elijah,11-mad3,Anonymous,04/21,367,217,he/him 16,anong k-14 walang magkk-14 presidente nga walang natapos tas ieexpect nyo na mag-aral kame for another two years what if isucker punch kta sara duterte,N/A,Text,12/05/2022 21:31,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Anti-Sara
25-106,3/28/2023 17:05:16,https://twitter.com/iSUNRAYS/status/1524734308065624065,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@iSUNRAYS,sum,"i love hoshi, kwon soonyoung so much",Anonymous,07/18,204,171,bi,"madam sara duterte, binoto ka ng nanay q, bigyan mo ako ng pass sa k-14",N/A,Text,12/05/2022 20:52,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Pro-Sara
25-107,3/28/2023 17:05:14,https://twitter.com/7ae_hjy/status/1524722673623846912,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@7ae_hjy,eli? • ? • im gonna miss u seokjin,forever with tannies and sebong,Anonymous,07/21,197,34,"lowkey fan, of enha & txt","SA MGA BUMOTO KAY SARA DUTERTE NA ESTUDYANTE NGAYON NAIINIS KAYO KASI MAGKAKAROON NG K-14, EH MGA OBOB DIN KASI KAYO MGA DI KAYO NAG IISIP GINAGAWA NIYONG JOKE TIME LAHAT PATI ELECTION DINADAMAY NIYO.",N/A,Text,12/05/2022 20:06,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Anti-Sara
25-108,3/28/2023 17:05:13,https://twitter.com/sarahjaneyugo/status/1524721096322592768,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@sarahjaneyugo,Sarah Jane Go,N/A,Identified,04/13,192,136,N/A,"Ang kawawa sa K-14 is yung mga estudyante na malapit sa K-12. Kasi pag tapos naman ng 6 years kung hindi naman si Sara Duterte ang Pres by that time, baka i-abolish nila kasi crazy idea siya. Buti kung free and education and high quality pa.",N/A,Text,12/05/2022 20:00,N/A,Emotional,0,0,0,1,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake","No location, No bio",Anti-Sara
25-109,3/28/2023 17:05:11,https://twitter.com/_ayybann/status/1524704891205087232,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@_ayybann,inutil,N/A,Anonymous,12/19,62,67,kt,Di ko ba alam kung ayaw siguro ipagraduate ni sara duterte yung mga youth tanginang plano yan k-14 amp,N/A,Text,12/05/2022 18:55,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake","No bio, Inaccurate location",Ambiguous
25-110,3/28/2023 17:05:09,https://twitter.com/andencyneshafae/status/1524704647789039616,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@andencyneshafae,denshana,"hahahihihoho 15 ? tweets for everyday life
  visit my stan acc : @sooyahsahi",Anonymous,10/20,12,16,"Taysan, Batangas","shuta sara duterte hnd kita binash nung nanalo ka pero dahil sa ginugusto mong k-14 ibabash talaga kita , sobrang hirap maging estudyante tas dadagdagan nyo na nmn ng another 2 years yawa kayo",N/A,Text,12/05/2022 18:54,N/A,Emotional,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-111,3/28/2023 17:05:08,https://twitter.com/eliraT__T/status/1524702420911083520,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@eliraT__T,??,@arcticmonkeys,Anonymous,01/22,71,93,"tw : heavy curser !
 upd cutie ??????",nakaka(t)awa yung mga bbm n sara duterte supporters na todo away sa mga kakampink tapos ngayon isa na sa mga nagrrant abt K-14 ??,N/A,Text,12/05/2022 18:45,N/A,Emotional,3,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Ambiguous
25-112,3/28/2023 17:05:06,https://twitter.com/Maikimigae/status/1524679467771129856,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@Maikimigae,migael_.???,"17' Army Liner, She/They, Jim biased ??",Anonymous,11/21,22,9,N/A,"Imagine having k-14?? is K-12 not enough for students?, plus bring the fact that we're still in the middle of a pandemic and Sara Duterte as our Secretary + Mandatory service??!!! omaigad I cannot with whoever planned abt this #K-12",N/A,Text,12/05/2022 17:14,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-113,3/28/2023 17:05:05,https://twitter.com/blackpinkbgstgg/status/1524677532187983872,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@blackpinkbgstgg,:P,#BLACKPINK,Anonymous,02/21,601,32,N/A,"Sara Duterte shuta seryoso ba kayo? 
 
 Yung STRESS gagawin nyong DEPRESYON??
 
 Sasakupin ba tayo ng china mga bhiee??
 
 K-14??? Habang buhay na tayo magaral shuta
 
 Condolences sa mga batang ina dyan?? https://t.co/G8XjJXcaGu

{Alt-text image: Picture of a coverage on a talk}",N/A,"Text, Image",12/05/2022 17:07,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Anti-Sara
25-114,3/28/2023 17:05:03,https://twitter.com/BlastDark25/status/1524677381243699205,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@BlastDark25,Weeabish Denden,"Just your average weeaboo living in Japan! ????????????????????? 
 (Filipino ????/English ????/??? ????)",Anonymous,08/11,3752,79,"Edogawa-ku, Tokyo","Hah? K-14???? Sara Duterte anong sense neto??? Kahit ibang bansa hangang 12 years lng of elementary and highschool. Dagdag gastos at hirap lng para sa pamilya sa Pinas
 
 IMPROVE THE QUALITY INSTEAD OF THE QUANTITY OF EDUCATION BRUH

https://twitter.com/Maddie_Twts/status/1524653738949955585",N/A,"Text, URL",12/05/2022 17:06,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
25-115,3/28/2023 17:05:02,https://twitter.com/ryxsluvr/status/1524677199130898432,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@ryxsluvr,? yv is ia ??,"just me, ni-ki, and his love for bungeoppang against the world.",Anonymous,09/21,1578,1601,"filo, she/they",@woniemylv_ possibly k-14 na ang education system tas sara duterte intends to be chief of the department of education hahhahahaha,N/A," Text, Reply",12/05/2022 17:05,N/A,Emotional,1,0,0,1,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Ambiguous
25-116,3/28/2023 17:05:00,https://twitter.com/iimbetterfr/status/1524668272398204929,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@iimbetterfr,Andrew Titte W????,rip bozo??,Anonymous,06/20,53,25,N/A,MERONG K-14 TANGNAMO SARA DUTERTE YUNG PANGULO NGA NATEN DI NAKAPAGTAPOS,N/A,Text,12/05/2022 16:30,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-117,3/28/2023 17:04:58,https://twitter.com/Mikakakakaka1/status/1524667487887179777,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@Mikakakakaka1,Mik_tea,exobkackpinktwiceredvelvetgirlgenerationtreasurebtobmonstaxaespaitzystraykidsgot7big3,Anonymous,07/21,41,2,N/A,Military ok pa naiintindihan ko pero yung k-14?? Para san? Dagdag gastos? Dagdag pahirap? Tell me sara duterte ang pag dagdag ba ng trabaho ay magiging worth it?,N/A,Text,12/05/2022 16:27,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Anti-Sara
25-118,3/28/2023 17:04:57,https://twitter.com/seidoicchi/status/1524662085661380608,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 sara duterte,@seidoicchi,sei ;? renjun birth!,"multi but mainly for #?? #???? & #?? #???
 fan acc",Anonymous,03/21,745,590,filo ; 19,"'yun oh tita kong apologist namromroblema about sa K-14 na pinag-iisipang ipatupad ni Sara Duterte, lol choice n'yo silang iboto at ginusto n'yo 'yan kaya bahala na kayo jan.",N/A,Text,12/05/2022 16:05,N/A,Emotional,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Anti-Sara
25-119,3/28/2023 17:04:55,https://twitter.com/prodjkcart/status/1524672565523845120,25,"Serrano, Edriel",GOVT,Sara Duterte K12,sara k-14,@prodjkcart,tris,only supports talented and pretty men (taekook),Anonymous,11/21,163,688,she her,tangina hirap na hirap na nga ang lahat sa k-12 tapos nagbabalak pa kayo ng k-14? tapos sasabihin nito ni sara duterte na hindi na kailangan ng college degree sa paghahanap ng trabaho? tangina niyo. ayusin niyo mga ipapatupad niyo.,N/A,Text,12/05/2022 16:47,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Anti-Sara
25-120,3/28/2023 17:04:48,https://twitter.com/z_H1N1/status/1524687331436888065,25,"Serrano, Edriel",GOVT,Sara Duterte K12,sara k-14,@z_H1N1,zhin ??,loona island's poly citizen resident,Anonymous,07/18,257,254,+63 || she/they || '03,grade 12 students taking their grad pic photos then here comes sara duterte with some kind of a bullshit called k-14 lmao not lmao,N/A,Text,12/05/2022 17:46,N/A,Emotional,8,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",Inaccurate location,Ambiguous
25-121,3/29/2023 11:58:18,https://twitter.com/Maddie_Twts/status/1524758530217377798,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@Maddie_Twts,Mid,just a hooman who loves stunning sceneries.,Identified,04/20,288,146,????????????,"Also, adding 2 years to highschool can affect everyone, starting to the people who can’t afford education for their child stop using us for your pasikat to the country. ew.",N/A,"Text, Reply",12/05/22 22:28,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
25-122,3/29/2023 11:58:19,https://twitter.com/iheartyoons/status/1524759823950413824,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@iheartyoons,tyun !,clintoe,Anonymous,12/15,650,414,the local matcha guy,kahit di pa official k-14 na yan putanginamo pa rin sara butanding,N/A,Text,12/05/22 22:34,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
25-123,3/29/2023 11:58:21,https://twitter.com/mnmtots/status/1524671282830217216,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@mnmtots,M&M tots,"Random tots in
 Random days",Anonymous,03/22,65,6,N/A,K-14??? Anu to baril sa Codm,N/A,Text,12/05/22 16:42,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-124,3/29/2023 11:58:22,https://twitter.com/ssen_serif/status/1524661530586845184,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@ssen_serif,sen,N/A,Anonymous,01/15,528,691,pbsfk||pcshs||uplb ,sooo magiging k-14 ang k-12 ??? tas aabutan ng mga kapatid ko?? i am infuriated,N/A,Text,12/05/22 16:03,N/A,Emotional,2,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No bio,Ambiguous
25-125,3/29/2023 11:58:23,https://twitter.com/jelianna23/status/1524907789130551296,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@jelianna23,Jel,Hey wassup goiz,Identified,10/21,12,4,N/A,"Natulog lang ako 
Bakit may K-14 na?
-",N/A,Text,13/05/22 08:22,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-126,3/29/2023 11:58:24,https://twitter.com/itr9gela/status/1524656058785959936,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@itr9gela,Pria,tanga amputa (lovingly),Anonymous,04/20,35,60,"bahay, school","K-14? SHUT THE FUCK UP! Imagine, we will spend half our lives studying but the elected President isn't even a college graduate. What a shame! I am beyond dismayed.",N/A,Text,12/05/22 15:41,N/A,Emotional,13841,13,4043,502,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-127,3/29/2023 11:58:25,https://twitter.com/docadamsmith/status/1524966903495929856,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@docadamsmith,Doc Adam,Doctor / Youtuber.,Identified,11/16,102,50812,"Melbourne, Victoria",Bakit may k-14 kala ko ba ok lang walang diploma?,N/A,Text,13/05/22 12:16,N/A,Emotional,49184,286,6623,1344,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-128,3/29/2023 11:58:27,https://twitter.com/kyeota_rhissa/status/1524744639785627650,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@kyeota_rhissa,ryxia ??,"be a better you, for you || ????????",Anonymous,12/18,849,521,N/A,"ung mga proud bbm-sara dyan, 'pag natuloy 'tong k-14. 'wag na lang rin siguro magreklamo ha, pinili at ginusto n'yo nmn yan. ung walang maayos na offer sa youth & education. good quality of education ang hinihiling ng bayan, hindi extension of school years & military service : )",N/A,Text,12/05/22 21:33,N/A,Emotional,11,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Anti-Sara
25-129,3/29/2023 11:58:28,https://twitter.com/outofdddabIue/status/1524672208378892288,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@outofdddabIue,mari ?,"eng/tag || day6 fanacc but has irregular tweeting schedule, sorry ganto lang ako",Anonymous,05/21,185,146,she/her,"HALA TANGINA HAHAHAHAHAHAH ayan na sila omg nagagalit kasi bakit daw imbes tanggalin k12 gagawing k14 welp,,, I've never seen karma bite back so fast",N/A,Text,12/05/22 16:45,N/A,Emotional,0,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-130,3/29/2023 11:58:29,https://twitter.com/tsieanne/status/1524815853480357897,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@tsieanne,medj ia,Hii | @/tsieanne - Tiktok | 8.21.22,Anonymous,04/22,214,597,Marvel Cinematic Universe,I really feel bad for the young ones if matuloy ung K-14. My bestfriend's sister is in 7th grade. Close kami nung sister n'ya na 'yon and she feels like a younger sister to me na. She would always tell me everythinf that's happening to her life. She also often rants to me.,N/A,Text,13/05/22 02:16,N/A,Emotional,11,1,1,2,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-131,3/29/2023 11:58:30,https://twitter.com/shaihontibredo/status/1524966010142400513,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@shaihontibredo,jpgrobreado (inactive era),????,Anonymous,05/22,197,187,jpgr's,"14k po gusto ko, 'di k-14.",N/A,Text,13/05/22 12:13,N/A,Emotional,2,0,1,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
